id, address, lat, lng, voltage
2094, address 2094, 39.64, -79.966, 0
2095, address 2095, 39.641, -79.966, 0
2096, address 2096, 39.642, -79.966, 0
2097, address 2097, 39.643, -79.966, 0
2098, address 2098, 39.644, -79.966, 0
2099, address 2099, 39.645, -79.966, 0
2100, address 2100, 39.646, -79.966, 0
2101, address 2101, 39.647, -79.966, 0
2102, address 2102, 39.648, -79.966, 0
2103, address 2103, 39.649, -79.966, 0
2104, address 2104, 39.65, -79.966, 0
2105, address 2105, 39.651, -79.966, 0
2106, address 2106, 39.652, -79.966, 0
2107, address 2107, 39.653, -79.966, 0
2108, address 2108, 39.654, -79.966, 0
2109, address 2109, 39.655, -79.966, 0
2110, address 2110, 39.656, -79.966, 0
2111, address 2111, 39.657, -79.966, 0
2112, address 2112, 39.658, -79.966, 0
2113, address 2113, 39.659, -79.966, 0
2114, address 2114, 39.66, -79.966, 0
2115, address 2115, 39.661, -79.966, 0
2116, address 2116, 39.617, -79.967, 0
2117, address 2117, 39.618, -79.967, 0
2118, address 2118, 39.619, -79.967, 0
2119, address 2119, 39.62, -79.967, 0
20, address 20, 39.621, -79.967, 0
2121, address 2121, 39.622, -79.967, 0
2122, address 2122, 39.623, -79.967, 0
2123, address 2123, 39.624, -79.967, 0
2124, address 2124, 39.625, -79.967, 0
2125, address 2125, 39.626, -79.967, 0
2126, address 2126, 39.627, -79.967, 0
2127, address 2127, 39.628, -79.967, 0
2128, address 2128, 39.629, -79.967, 0
2129, address 2129, 39.63, -79.967, 0
2130, address 2130, 39.631, -79.967, 0
2131, address 2131, 39.632, -79.967, 0
2132, address 2132, 39.633, -79.967, 0
2133, address 2133, 39.634, -79.967, 0
2134, address 2134, 39.635, -79.967, 0
2135, address 2135, 39.636, -79.967, 0
2136, address 2136, 39.637, -79.967, 0
2137, address 2137, 39.638, -79.967, 0
2138, address 2138, 39.639, -79.967, 0
2139, address 2139, 39.64, -79.967, 0
2140, address 2140, 39.641, -79.967, 0
2141, address 2141, 39.642, -79.967, 0
2142, address 2142, 39.643, -79.967, 0
2143, address 2143, 39.644, -79.967, 0
2144, address 2144, 39.645, -79.967, 0
2145, address 2145, 39.646, -79.967, 0
2146, address 2146, 39.647, -79.967, 0
2147, address 2147, 39.648, -79.967, 0
2148, address 2148, 39.649, -79.967, 0
2149, address 2149, 39.65, -79.967, 0
2150, address 2150, 39.651, -79.967, 0
2151, address 2151, 39.652, -79.967, 0
2152, address 2152, 39.653, -79.967, 0
2153, address 2153, 39.654, -79.967, 0
2154, address 2154, 39.655, -79.967, 0
2155, address 2155, 39.656, -79.967, 0
2156, address 2156, 39.657, -79.967, 0
2157, address 2157, 39.658, -79.967, 0
2158, address 2158, 39.659, -79.967, 0
2159, address 2159, 39.66, -79.967, 0
2160, address 2160, 39.661, -79.967, 0
2161, address 2161, 39.617, -79.968, 0
2162, address 2162, 39.618, -79.968, 0
2163, address 2163, 39.619, -79.968, 0
2164, address 2164, 39.62, -79.968, 0
2165, address 2165, 39.621, -79.968, 0
2166, address 2166, 39.622, -79.968, 0
2167, address 2167, 39.623, -79.968, 0
2168, address 2168, 39.624, -79.968, 0
2169, address 2169, 39.625, -79.968, 0
2170, address 2170, 39.626, -79.968, 0
2171, address 2171, 39.627, -79.968, 0
2172, address 2172, 39.628, -79.968, 0
2173, address 2173, 39.629, -79.968, 0
2174, address 2174, 39.63, -79.968, 0
2175, address 2175, 39.631, -79.968, 0
2176, address 2176, 39.632, -79.968, 0
2177, address 2177, 39.633, -79.968, 0
2178, address 2178, 39.634, -79.968, 0
2179, address 2179, 39.635, -79.968, 0
2180, address 2180, 39.636, -79.968, 0
2181, address 2181, 39.637, -79.968, 0
2182, address 2182, 39.638, -79.968, 0
2183, address 2183, 39.639, -79.968, 0
2184, address 2184, 39.64, -79.968, 0
2185, address 2185, 39.641, -79.968, 0
2186, address 2186, 39.642, -79.968, 0
2187, address 2187, 39.643, -79.968, 0
2188, address 2188, 39.644, -79.968, 0
2189, address 2189, 39.645, -79.968, 0
2190, address 2190, 39.646, -79.968, 0
2191, address 2191, 39.647, -79.968, 0
2192, address 2192, 39.648, -79.968, 0
2193, address 2193, 39.649, -79.968, 0
2194, address 2194, 39.65, -79.968, 0
2195, address 2195, 39.651, -79.968, 0
2196, address 2196, 39.652, -79.968, 0
2197, address 2197, 39.653, -79.968, 0
2198, address 2198, 39.654, -79.968, 0
2199, address 2199, 39.655, -79.968, 0
2200, address 2200, 39.656, -79.968, 0
2201, address 2201, 39.657, -79.968, 0
2202, address 2202, 39.658, -79.968, 0
2203, address 2203, 39.659, -79.968, 0
2204, address 2204, 39.66, -79.968, 0
2205, address 2205, 39.661, -79.968, 0
2206, address 2206, 39.617, -79.969, 0
2207, address 2207, 39.618, -79.969, 0
2208, address 2208, 39.619, -79.969, 0
2209, address 2209, 39.62, -79.969, 0
2210, address 2210, 39.621, -79.969, 0
2211, address 2211, 39.622, -79.969, 0
2212, address 2212, 39.623, -79.969, 0
2213, address 2213, 39.624, -79.969, 0
2214, address 2214, 39.625, -79.969, 0
2215, address 2215, 39.626, -79.969, 0
2216, address 2216, 39.627, -79.969, 0
2217, address 2217, 39.628, -79.969, 0
2218, address 2218, 39.629, -79.969, 0
2219, address 2219, 39.63, -79.969, 0
2220, address 2220, 39.631, -79.969, 0
2221, address 2221, 39.632, -79.969, 0
2222, address 2222, 39.633, -79.969, 0
2223, address 2223, 39.634, -79.969, 0
2224, address 2224, 39.635, -79.969, 0
2225, address 2225, 39.636, -79.969, 0
2226, address 2226, 39.637, -79.969, 0
2227, address 2227, 39.638, -79.969, 0
2228, address 2228, 39.639, -79.969, 0
2229, address 2229, 39.64, -79.969, 0
2230, address 2230, 39.641, -79.969, 0
2231, address 2231, 39.642, -79.969, 0
2232, address 2232, 39.643, -79.969, 0
2233, address 2233, 39.644, -79.969, 0
2234, address 2234, 39.645, -79.969, 0
2235, address 2235, 39.646, -79.969, 0
2236, address 2236, 39.647, -79.969, 0
2237, address 2237, 39.648, -79.969, 0
2238, address 2238, 39.649, -79.969, 0
2239, address 2239, 39.65, -79.969, 0
2240, address 2240, 39.651, -79.969, 0
2241, address 2241, 39.652, -79.969, 0
2242, address 2242, 39.653, -79.969, 0
2243, address 2243, 39.654, -79.969, 0
2244, address 2244, 39.655, -79.969, 0
2245, address 2245, 39.656, -79.969, 0
2246, address 2246, 39.657, -79.969, 0
2247, address 2247, 39.658, -79.969, 0
2248, address 2248, 39.659, -79.969, 0
2249, address 2249, 39.66, -79.969, 0
2250, address 2250, 39.661, -79.969, 0
2251, address 2251, 39.617, -79.97, 0
2252, address 2252, 39.618, -79.97, 0
2253, address 2253, 39.619, -79.97, 0
2254, address 2254, 39.62, -79.97, 0
2255, address 2255, 39.621, -79.97, 0
2256, address 2256, 39.622, -79.97, 0
2257, address 2257, 39.623, -79.97, 0
2258, address 2258, 39.624, -79.97, 0
2259, address 2259, 39.625, -79.97, 0
2260, address 2260, 39.626, -79.97, 0
2261, address 2261, 39.627, -79.97, 0
2262, address 2262, 39.628, -79.97, 0
2263, address 2263, 39.629, -79.97, 0
2264, address 2264, 39.63, -79.97, 0
2265, address 2265, 39.631, -79.97, 0
2266, address 2266, 39.632, -79.97, 0
2267, address 2267, 39.633, -79.97, 0
2268, address 2268, 39.634, -79.97, 0
2269, address 2269, 39.635, -79.97, 0
2270, address 2270, 39.636, -79.97, 0
2271, address 2271, 39.637, -79.97, 0
2272, address 2272, 39.638, -79.97, 0
2273, address 2273, 39.639, -79.97, 0
2274, address 2274, 39.64, -79.97, 0
2275, address 2275, 39.641, -79.97, 0
2276, address 2276, 39.642, -79.97, 0
2277, address 2277, 39.643, -79.97, 0
2278, address 2278, 39.644, -79.97, 0
2279, address 2279, 39.645, -79.97, 0
2280, address 2280, 39.646, -79.97, 0
2281, address 2281, 39.647, -79.97, 0
2282, address 2282, 39.648, -79.97, 0
2283, address 2283, 39.649, -79.97, 0
2284, address 2284, 39.65, -79.97, 0
2285, address 2285, 39.651, -79.97, 0
2286, address 2286, 39.652, -79.97, 0
2287, address 2287, 39.653, -79.97, 0
2288, address 2288, 39.654, -79.97, 0
2289, address 2289, 39.655, -79.97, 0
2290, address 2290, 39.656, -79.97, 0
2291, address 2291, 39.657, -79.97, 0
2292, address 2292, 39.658, -79.97, 0
2293, address 2293, 39.659, -79.97, 0
2294, address 2294, 39.66, -79.97, 0
2295, address 2295, 39.661, -79.97, 0
2296, address 2296, 39.617, -79.971, 0
2297, address 2297, 39.618, -79.971, 0
2298, address 2298, 39.619, -79.971, 0
2299, address 2299, 39.62, -79.971, 0
2300, address 2300, 39.621, -79.971, 0
2301, address 2301, 39.622, -79.971, 0
2302, address 2302, 39.623, -79.971, 0
2303, address 2303, 39.624, -79.971, 0
2304, address 2304, 39.625, -79.971, 0
2305, address 2305, 39.626, -79.971, 0
2306, address 2306, 39.627, -79.971, 0
2307, address 2307, 39.628, -79.971, 0
2308, address 2308, 39.629, -79.971, 0
2309, address 2309, 39.63, -79.971, 0
2310, address 2310, 39.631, -79.971, 0
2311, address 2311, 39.632, -79.971, 0
2312, address 2312, 39.633, -79.971, 0
2313, address 2313, 39.634, -79.971, 0
2314, address 2314, 39.635, -79.971, 0
2315, address 2315, 39.636, -79.971, 0
2316, address 2316, 39.637, -79.971, 0
2317, address 2317, 39.638, -79.971, 0
2318, address 2318, 39.639, -79.971, 0
2319, address 2319, 39.64, -79.971, 0
2320, address 2320, 39.641, -79.971, 0
2321, address 2321, 39.642, -79.971, 0
2322, address 2322, 39.643, -79.971, 0
2323, address 2323, 39.644, -79.971, 0
2324, address 2324, 39.645, -79.971, 0
2325, address 2325, 39.646, -79.971, 0
2326, address 2326, 39.647, -79.971, 0
2327, address 2327, 39.648, -79.971, 0
2328, address 2328, 39.649, -79.971, 0
2329, address 2329, 39.65, -79.971, 0
2330, address 2330, 39.651, -79.971, 0
2331, address 2331, 39.652, -79.971, 0
2332, address 2332, 39.653, -79.971, 0
2333, address 2333, 39.654, -79.971, 0
2334, address 2334, 39.655, -79.971, 0
2335, address 2335, 39.656, -79.971, 0
2336, address 2336, 39.657, -79.971, 0
2337, address 2337, 39.658, -79.971, 0
2338, address 2338, 39.659, -79.971, 0
2339, address 2339, 39.66, -79.971, 0
2340, address 2340, 39.661, -79.971, 0
2341, address 2341, 39.617, -79.972, 0
2342, address 2342, 39.618, -79.972, 0
2343, address 2343, 39.619, -79.972, 0
2344, address 2344, 39.62, -79.972, 0
2345, address 2345, 39.621, -79.972, 0
2346, address 2346, 39.622, -79.972, 0
2347, address 2347, 39.623, -79.972, 0
2348, address 2348, 39.624, -79.972, 0
2349, address 2349, 39.625, -79.972, 0
2350, address 2350, 39.626, -79.972, 0
2351, address 2351, 39.627, -79.972, 0
2352, address 2352, 39.628, -79.972, 0
2353, address 2353, 39.629, -79.972, 0
2354, address 2354, 39.63, -79.972, 0
2355, address 2355, 39.631, -79.972, 0
2356, address 2356, 39.632, -79.972, 0
2357, address 2357, 39.633, -79.972, 0
2358, address 2358, 39.634, -79.972, 0
2359, address 2359, 39.635, -79.972, 0
2360, address 2360, 39.636, -79.972, 0
2361, address 2361, 39.637, -79.972, 0
2362, address 2362, 39.638, -79.972, 0
2363, address 2363, 39.639, -79.972, 0
2364, address 2364, 39.64, -79.972, 0
2365, address 2365, 39.641, -79.972, 0
2366, address 2366, 39.642, -79.972, 0
2367, address 2367, 39.643, -79.972, 0
2368, address 2368, 39.644, -79.972, 0
2369, address 2369, 39.645, -79.972, 0
2370, address 2370, 39.646, -79.972, 0
2371, address 2371, 39.647, -79.972, 0
2372, address 2372, 39.648, -79.972, 0
2373, address 2373, 39.649, -79.972, 0
2374, address 2374, 39.65, -79.972, 0
2375, address 2375, 39.651, -79.972, 0
2376, address 2376, 39.652, -79.972, 0
2377, address 2377, 39.653, -79.972, 0
2378, address 2378, 39.654, -79.972, 0
2379, address 2379, 39.655, -79.972, 0
2380, address 2380, 39.656, -79.972, 0
2381, address 2381, 39.657, -79.972, 0
2382, address 2382, 39.658, -79.972, 0
2383, address 2383, 39.659, -79.972, 0
2384, address 2384, 39.66, -79.972, 0
2385, address 2385, 39.661, -79.972, 0
2386, address 2386, 39.617, -79.973, 0
2387, address 2387, 39.618, -79.973, 0
2388, address 2388, 39.619, -79.973, 0
2389, address 2389, 39.62, -79.973, 0
2390, address 2390, 39.621, -79.973, 0
2391, address 2391, 39.622, -79.973, 0
2392, address 2392, 39.623, -79.973, 0
2393, address 2393, 39.624, -79.973, 0
2394, address 2394, 39.625, -79.973, 0
2395, address 2395, 39.626, -79.973, 0
2396, address 2396, 39.627, -79.973, 0
2397, address 2397, 39.628, -79.973, 0
2398, address 2398, 39.629, -79.973, 0
2399, address 2399, 39.63, -79.973, 0
2400, address 2400, 39.631, -79.973, 0
2401, address 2401, 39.632, -79.973, 0
2402, address 2402, 39.633, -79.973, 0
2403, address 2403, 39.634, -79.973, 0
2404, address 2404, 39.635, -79.973, 0
2405, address 2405, 39.636, -79.973, 0
2406, address 2406, 39.637, -79.973, 0
2407, address 2407, 39.638, -79.973, 0
2408, address 2408, 39.639, -79.973, 0
2409, address 2409, 39.64, -79.973, 0
2410, address 2410, 39.641, -79.973, 0
2411, address 2411, 39.642, -79.973, 0
2412, address 2412, 39.643, -79.973, 0
2413, address 2413, 39.644, -79.973, 0
2414, address 2414, 39.645, -79.973, 0
2415, address 2415, 39.646, -79.973, 0
2416, address 2416, 39.647, -79.973, 0
2417, address 2417, 39.648, -79.973, 0
2418, address 2418, 39.649, -79.973, 0
2419, address 2419, 39.65, -79.973, 0
2420, address 2420, 39.651, -79.973, 0
2421, address 2421, 39.652, -79.973, 0
2422, address 2422, 39.653, -79.973, 0
2423, address 2423, 39.654, -79.973, 0
2424, address 2424, 39.655, -79.973, 0
2425, address 2425, 39.656, -79.973, 0
2426, address 2426, 39.657, -79.973, 0
2427, address 2427, 39.658, -79.973, 0
2428, address 2428, 39.659, -79.973, 0
2429, address 2429, 39.66, -79.973, 0
2430, address 2430, 39.661, -79.973, 0
2431, address 2431, 39.617, -79.974, 0
2432, address 2432, 39.618, -79.974, 0
2433, address 2433, 39.619, -79.974, 0
2434, address 2434, 39.62, -79.974, 0
2435, address 2435, 39.621, -79.974, 0
2436, address 2436, 39.622, -79.974, 0
2437, address 2437, 39.623, -79.974, 0
2438, address 2438, 39.624, -79.974, 0
2439, address 2439, 39.625, -79.974, 0
2440, address 2440, 39.626, -79.974, 0
2441, address 2441, 39.627, -79.974, 0
2442, address 2442, 39.628, -79.974, 0
2443, address 2443, 39.629, -79.974, 0
2444, address 2444, 39.63, -79.974, 0
2445, address 2445, 39.631, -79.974, 0
2446, address 2446, 39.632, -79.974, 0
2447, address 2447, 39.633, -79.974, 0
2448, address 2448, 39.634, -79.974, 0
2449, address 2449, 39.635, -79.974, 0
2450, address 2450, 39.636, -79.974, 0
2451, address 2451, 39.637, -79.974, 0
2452, address 2452, 39.638, -79.974, 0
2453, address 2453, 39.639, -79.974, 0
2454, address 2454, 39.64, -79.974, 0
2455, address 2455, 39.641, -79.974, 0
2456, address 2456, 39.642, -79.974, 0
2457, address 2457, 39.643, -79.974, 0
2458, address 2458, 39.644, -79.974, 0
2459, address 2459, 39.645, -79.974, 0
2460, address 2460, 39.646, -79.974, 0
2461, address 2461, 39.647, -79.974, 0
2462, address 2462, 39.648, -79.974, 0
2463, address 2463, 39.649, -79.974, 0
2464, address 2464, 39.65, -79.974, 0
2465, address 2465, 39.651, -79.974, 0
2466, address 2466, 39.652, -79.974, 0
2467, address 2467, 39.653, -79.974, 0
2468, address 2468, 39.654, -79.974, 0
2469, address 2469, 39.655, -79.974, 0
2470, address 2470, 39.656, -79.974, 0
2471, address 2471, 39.657, -79.974, 0
2472, address 2472, 39.658, -79.974, 0
2473, address 2473, 39.659, -79.974, 0
2474, address 2474, 39.66, -79.974, 0
2475, address 2475, 39.661, -79.974, 0
2476, address 2476, 39.617, -79.975, 0
2477, address 2477, 39.618, -79.975, 0
2478, address 2478, 39.619, -79.975, 0
2479, address 2479, 39.62, -79.975, 0
2480, address 2480, 39.621, -79.975, 0
2481, address 2481, 39.622, -79.975, 0
2482, address 2482, 39.623, -79.975, 0
2483, address 2483, 39.624, -79.975, 0
2484, address 2484, 39.625, -79.975, 0
2485, address 2485, 39.626, -79.975, 0
2486, address 2486, 39.627, -79.975, 0
2487, address 2487, 39.628, -79.975, 0
2488, address 2488, 39.629, -79.975, 0
2489, address 2489, 39.63, -79.975, 0
2490, address 2490, 39.631, -79.975, 0
2491, address 2491, 39.632, -79.975, 0
2492, address 2492, 39.633, -79.975, 0
2493, address 2493, 39.634, -79.975, 0
2494, address 2494, 39.635, -79.975, 0
2495, address 2495, 39.636, -79.975, 0
2496, address 2496, 39.637, -79.975, 0
2497, address 2497, 39.638, -79.975, 0
2498, address 2498, 39.639, -79.975, 0
2499, address 2499, 39.64, -79.975, 0
2500, address 2500, 39.641, -79.975, 0
2501, address 2501, 39.642, -79.975, 0
2502, address 2502, 39.643, -79.975, 0
2503, address 2503, 39.644, -79.975, 0
2504, address 2504, 39.645, -79.975, 0
2505, address 2505, 39.646, -79.975, 0
2506, address 2506, 39.647, -79.975, 0
2507, address 2507, 39.648, -79.975, 0
2508, address 2508, 39.649, -79.975, 0
2509, address 2509, 39.65, -79.975, 0
2510, address 2510, 39.651, -79.975, 0
2511, address 2511, 39.652, -79.975, 0
2512, address 2512, 39.653, -79.975, 0
2513, address 2513, 39.654, -79.975, 0
2514, address 2514, 39.655, -79.975, 0
2515, address 2515, 39.656, -79.975, 0
2516, address 2516, 39.657, -79.975, 0
2517, address 2517, 39.658, -79.975, 0
2518, address 2518, 39.659, -79.975, 0
2519, address 2519, 39.66, -79.975, 0
2520, address 2520, 39.661, -79.975, 0
2521, address 2521, 39.617, -79.976, 0
2522, address 2522, 39.618, -79.976, 0
2523, address 2523, 39.619, -79.976, 0
2524, address 2524, 39.62, -79.976, 0
2525, address 2525, 39.621, -79.976, 0
2526, address 2526, 39.622, -79.976, 0
2527, address 2527, 39.623, -79.976, 0
2528, address 2528, 39.624, -79.976, 0
2529, address 2529, 39.625, -79.976, 0
2530, address 2530, 39.626, -79.976, 0
2531, address 2531, 39.627, -79.976, 0
2532, address 2532, 39.628, -79.976, 0
2533, address 2533, 39.629, -79.976, 0
2534, address 2534, 39.63, -79.976, 0
2535, address 2535, 39.631, -79.976, 0
2536, address 2536, 39.632, -79.976, 0
2537, address 2537, 39.633, -79.976, 0
2538, address 2538, 39.634, -79.976, 0
2539, address 2539, 39.635, -79.976, 0
2540, address 2540, 39.636, -79.976, 0
2541, address 2541, 39.637, -79.976, 0
2542, address 2542, 39.638, -79.976, 0
2543, address 2543, 39.639, -79.976, 0
2544, address 2544, 39.64, -79.976, 0
2545, address 2545, 39.641, -79.976, 0
2546, address 2546, 39.642, -79.976, 0
2547, address 2547, 39.643, -79.976, 0
2548, address 2548, 39.644, -79.976, 0
2549, address 2549, 39.645, -79.976, 0
2550, address 2550, 39.646, -79.976, 0
2551, address 2551, 39.647, -79.976, 0
2552, address 2552, 39.648, -79.976, 0
2553, address 2553, 39.649, -79.976, 0
2554, address 2554, 39.65, -79.976, 0
2555, address 2555, 39.651, -79.976, 0
2556, address 2556, 39.652, -79.976, 0
2557, address 2557, 39.653, -79.976, 0
2558, address 2558, 39.654, -79.976, 0
2559, address 2559, 39.655, -79.976, 0
2560, address 2560, 39.656, -79.976, 0
2561, address 2561, 39.657, -79.976, 0
2562, address 2562, 39.658, -79.976, 0
2563, address 2563, 39.659, -79.976, 0
2564, address 2564, 39.66, -79.976, 0
2565, address 2565, 39.661, -79.976, 0
2566, address 2566, 39.617, -79.977, 0
2567, address 2567, 39.618, -79.977, 0
2568, address 2568, 39.619, -79.977, 0
2569, address 2569, 39.62, -79.977, 0
2570, address 2570, 39.621, -79.977, 0
2571, address 2571, 39.622, -79.977, 0
2572, address 2572, 39.623, -79.977, 0
2573, address 2573, 39.624, -79.977, 0
2574, address 2574, 39.625, -79.977, 0
2575, address 2575, 39.626, -79.977, 0
2576, address 2576, 39.627, -79.977, 0
2577, address 2577, 39.628, -79.977, 0
2578, address 2578, 39.629, -79.977, 0
2579, address 2579, 39.63, -79.977, 0
2580, address 2580, 39.631, -79.977, 0
2581, address 2581, 39.632, -79.977, 0
2582, address 2582, 39.633, -79.977, 0
2583, address 2583, 39.634, -79.977, 0
2584, address 2584, 39.635, -79.977, 0
2585, address 2585, 39.636, -79.977, 0
2586, address 2586, 39.637, -79.977, 0
2587, address 2587, 39.638, -79.977, 0
2588, address 2588, 39.639, -79.977, 0
2589, address 2589, 39.64, -79.977, 0
2590, address 2590, 39.641, -79.977, 0
2591, address 2591, 39.642, -79.977, 0
2592, address 2592, 39.643, -79.977, 0
2593, address 2593, 39.644, -79.977, 0
2594, address 2594, 39.645, -79.977, 0
2595, address 2595, 39.646, -79.977, 0
2596, address 2596, 39.647, -79.977, 0
2597, address 2597, 39.648, -79.977, 0
2598, address 2598, 39.649, -79.977, 0
2599, address 2599, 39.65, -79.977, 0
2600, address 2600, 39.651, -79.977, 0
2601, address 2601, 39.652, -79.977, 0
2602, address 2602, 39.653, -79.977, 0
2603, address 2603, 39.654, -79.977, 0
2604, address 2604, 39.655, -79.977, 0
2605, address 2605, 39.656, -79.977, 0
2606, address 2606, 39.657, -79.977, 0
2607, address 2607, 39.658, -79.977, 0
2608, address 2608, 39.659, -79.977, 0
2609, address 2609, 39.66, -79.977, 0
2610, address 2610, 39.661, -79.977, 0
2611, address 2611, 39.617, -79.978, 0
2612, address 2612, 39.618, -79.978, 0
2613, address 2613, 39.619, -79.978, 0
2614, address 2614, 39.62, -79.978, 0
2615, address 2615, 39.621, -79.978, 0
2616, address 2616, 39.622, -79.978, 0
2617, address 2617, 39.623, -79.978, 0
2618, address 2618, 39.624, -79.978, 0
2619, address 2619, 39.625, -79.978, 0
2620, address 2620, 39.626, -79.978, 0
2621, address 2621, 39.627, -79.978, 0
2622, address 2622, 39.628, -79.978, 0
2623, address 2623, 39.629, -79.978, 0
2624, address 2624, 39.63, -79.978, 0
2625, address 2625, 39.631, -79.978, 0
2626, address 2626, 39.632, -79.978, 0
2627, address 2627, 39.633, -79.978, 0
2628, address 2628, 39.634, -79.978, 0
2629, address 2629, 39.635, -79.978, 0
2630, address 2630, 39.636, -79.978, 0
2631, address 2631, 39.637, -79.978, 0
2632, address 2632, 39.638, -79.978, 0
2633, address 2633, 39.639, -79.978, 0
2634, address 2634, 39.64, -79.978, 0
2635, address 2635, 39.641, -79.978, 0
2636, address 2636, 39.642, -79.978, 0
2637, address 2637, 39.643, -79.978, 0
2638, address 2638, 39.644, -79.978, 0
2639, address 2639, 39.645, -79.978, 0
2640, address 2640, 39.646, -79.978, 0
2641, address 2641, 39.647, -79.978, 0
2642, address 2642, 39.648, -79.978, 0
2643, address 2643, 39.649, -79.978, 0
2644, address 2644, 39.65, -79.978, 0
2645, address 2645, 39.651, -79.978, 0
2646, address 2646, 39.652, -79.978, 0
2647, address 2647, 39.653, -79.978, 0
2648, address 2648, 39.654, -79.978, 0
2649, address 2649, 39.655, -79.978, 0
2650, address 2650, 39.656, -79.978, 0
2651, address 2651, 39.657, -79.978, 0
2652, address 2652, 39.658, -79.978, 0
2653, address 2653, 39.659, -79.978, 0
2654, address 2654, 39.66, -79.978, 0
2655, address 2655, 39.661, -79.978, 0
2656, address 2656, 39.617, -79.979, 0
2657, address 2657, 39.618, -79.979, 0
2658, address 2658, 39.619, -79.979, 0
2659, address 2659, 39.62, -79.979, 0
2660, address 2660, 39.621, -79.979, 0
2661, address 2661, 39.622, -79.979, 0
2662, address 2662, 39.623, -79.979, 0
2663, address 2663, 39.624, -79.979, 0
2664, address 2664, 39.625, -79.979, 0
2665, address 2665, 39.626, -79.979, 0
2666, address 2666, 39.627, -79.979, 0
2667, address 2667, 39.628, -79.979, 0
2668, address 2668, 39.629, -79.979, 0
2669, address 2669, 39.63, -79.979, 0
2670, address 2670, 39.631, -79.979, 0
2671, address 2671, 39.632, -79.979, 0
2672, address 2672, 39.633, -79.979, 0
2673, address 2673, 39.634, -79.979, 0
2674, address 2674, 39.635, -79.979, 0
2675, address 2675, 39.636, -79.979, 0
2676, address 2676, 39.637, -79.979, 0
2677, address 2677, 39.638, -79.979, 0
2678, address 2678, 39.639, -79.979, 0
2679, address 2679, 39.64, -79.979, 0
2680, address 2680, 39.641, -79.979, 0
2681, address 2681, 39.642, -79.979, 0
2682, address 2682, 39.643, -79.979, 0
2683, address 2683, 39.644, -79.979, 0
2684, address 2684, 39.645, -79.979, 0
2685, address 2685, 39.646, -79.979, 0
2686, address 2686, 39.647, -79.979, 0
2687, address 2687, 39.648, -79.979, 0
2688, address 2688, 39.649, -79.979, 0
2689, address 2689, 39.65, -79.979, 0
2690, address 2690, 39.651, -79.979, 0
2691, address 2691, 39.652, -79.979, 0
2692, address 2692, 39.653, -79.979, 0
2693, address 2693, 39.654, -79.979, 0
2694, address 2694, 39.655, -79.979, 0
2695, address 2695, 39.656, -79.979, 0
2696, address 2696, 39.657, -79.979, 0
2697, address 2697, 39.658, -79.979, 0
2698, address 2698, 39.659, -79.979, 0
2699, address 2699, 39.66, -79.979, 0
2700, address 2700, 39.661, -79.979, 0
2701, address 2701, 39.617, -79.98, 0
2702, address 2702, 39.618, -79.98, 0
2703, address 2703, 39.619, -79.98, 0
2704, address 2704, 39.62, -79.98, 0
2705, address 2705, 39.621, -79.98, 0
2706, address 2706, 39.622, -79.98, 0
2707, address 2707, 39.623, -79.98, 0
2708, address 2708, 39.624, -79.98, 0
2709, address 2709, 39.625, -79.98, 0
2710, address 2710, 39.626, -79.98, 0
2711, address 2711, 39.627, -79.98, 0
2712, address 2712, 39.628, -79.98, 0
2713, address 2713, 39.629, -79.98, 0
2714, address 2714, 39.63, -79.98, 0
2715, address 2715, 39.631, -79.98, 0
2716, address 2716, 39.632, -79.98, 0
2717, address 2717, 39.633, -79.98, 0
2718, address 2718, 39.634, -79.98, 0
2719, address 2719, 39.635, -79.98, 0
2720, address 2720, 39.636, -79.98, 0
2721, address 2721, 39.637, -79.98, 0
2722, address 2722, 39.638, -79.98, 0
2723, address 2723, 39.639, -79.98, 0
2724, address 2724, 39.64, -79.98, 0
2725, address 2725, 39.641, -79.98, 0
2726, address 2726, 39.642, -79.98, 0
2727, address 2727, 39.643, -79.98, 0
2728, address 2728, 39.644, -79.98, 0
2729, address 2729, 39.645, -79.98, 0
2730, address 2730, 39.646, -79.98, 0
2731, address 2731, 39.647, -79.98, 0
2732, address 2732, 39.648, -79.98, 0
2733, address 2733, 39.649, -79.98, 0
2734, address 2734, 39.65, -79.98, 0
2735, address 2735, 39.651, -79.98, 0
2736, address 2736, 39.652, -79.98, 0
2737, address 2737, 39.653, -79.98, 0
2738, address 2738, 39.654, -79.98, 0
2739, address 2739, 39.655, -79.98, 0
2740, address 2740, 39.656, -79.98, 0
2741, address 2741, 39.657, -79.98, 0
2742, address 2742, 39.658, -79.98, 0
2743, address 2743, 39.659, -79.98, 0
2744, address 2744, 39.66, -79.98, 0
2745, address 2745, 39.661, -79.98, 0
2746, address 2746, 39.617, -79.981, 0
2747, address 2747, 39.618, -79.981, 0
2748, address 2748, 39.619, -79.981, 0
2749, address 2749, 39.62, -79.981, 0
2750, address 2750, 39.621, -79.981, 0
2751, address 2751, 39.622, -79.981, 0
2752, address 2752, 39.623, -79.981, 0
2753, address 2753, 39.624, -79.981, 0
2754, address 2754, 39.625, -79.981, 0
2755, address 2755, 39.626, -79.981, 0
2756, address 2756, 39.627, -79.981, 0
2757, address 2757, 39.628, -79.981, 0
2758, address 2758, 39.629, -79.981, 0
2759, address 2759, 39.63, -79.981, 0
